282 2821 1.718153e-02 9.146874e+01  4.319095573387857906e-02  4.319095573387857906e-02  4.340502179822518236e-02  4.371988687370478854e-02
283 2831 1.736507e-02 9.061476e+01  4.319095573387857906e-02  4.329798630961602390e-02  4.340654772025243080e-02  4.390492898296234625e-02
284 2841 1.673993e-02 9.147581e+01  4.319095573387857906e-02  4.325282320667066943e-02  4.337564005810672085e-02  4.348466943833378950e-02
285 2851 1.597026e-02 9.071904e+01  4.319095573387857906e-02  4.330758662191183661e-02  4.350437191071594017e-02  4.384892901713533658e-02
286 2861 1.452074e-02 9.079752e+01  4.315951270761413106e-02  4.315951270761413106e-02  4.352905011984570249e-02  4.377341728604246252e-02
287 2871 1.323792e-02 9.076143e+01  4.315951270761413106e-02  4.320587213937080590e-02  4.332059584421227294e-02  4.343896380964158699e-02
288 2881 1.132468e-02 9.051598e+01  4.315951270761413106e-02  4.316406197826919838e-02  4.336972488148845006e-02  4.364157904706691266e-02
289 2891 1.016315e-02 8.959793e+01  4.315951270761413106e-02  4.322798137962877152e-02  4.330700049106904481e-02  4.360077133955696238e-02
290 2901 1.006555e-02 8.974413e+01  4.312649965716035955e-02  4.312649965716035955e-02  4.325078708706603381e-02  4.349193816997718592e-02
291 2911 1.060127e-02 8.992322e+01  4.312649965716035955e-02  4.319496284184855955e-02  4.325975404999948815e-02  4.344694993405813499e-02
292 2921 1.208041e-02 9.047390e+01  4.312649965716035955e-02  4.314666871706739765e-02  4.324053520902378794e-02  4.335746913377973993e-02
293 2931 1.369451e-02 8.953690e+01  4.311496363998149062e-02  4.311496363998149062e-02  4.320205903746324183e-02  4.339002052786639779e-02
294 2941 1.387869e-02 8.879971e+01  4.311496363998149062e-02  4.313080300544204493e-02  4.316948718745551583e-02  4.328200694454187314e-02
295 2951 1.270114e-02 8.909027e+01  4.308424308132562108e-02  4.308424308132562108e-02  4.317100877786390900e-02  4.330276852032298451e-02
296 2961 1.144647e-02 8.923721e+01  4.308424308132562108e-02  4.314757144012050516e-02  4.321686830663982321e-02  4.344654064995565057e-02
297 2971 1.098638e-02 8.903830e+01  4.308424308132562108e-02  4.316043305969288063e-02  4.318914015799792117e-02  4.335968609261578455e-02
298 2981 1.020674e-02 8.909905e+01  4.308424308132562108e-02  4.313798342631665339e-02  4.317559008676458143e-02  4.325499994633223710e-02
299 2991 9.457284e-03 8.771715e+01  4.308424308132562108e-02  4.313809447799005908e-02  4.319885004152422547e-02  4.332608025636856125e-02
300 3001 8.861942e-03 8.752096e+01  4.308424308132562108e-02  4.309036716298594860e-02  4.314270884880688078e-02  4.326603618887316788e-02
301 3011 8.184300e-03 8.778211e+01  4.308424308132562108e-02  4.311865138603356712e-02  4.316411764677372670e-02  4.325569953720938277e-02
302 3021 8.106924e-03 8.690346e+01  4.308424308132562108e-02  4.310333840313245596e-02  4.314362233857554907e-02  4.321349428612001470e-02
303 3031 8.372336e-03 8.748461e+01  4.307448296090959916e-02  4.307448296090959916e-02  4.314815587776071881e-02  4.324530811079439763e-02
304 3041 8.202504e-03 8.758613e+01  4.306669849116640664e-02  4.306669849116640664e-02  4.312319922237562581e-02  4.319657288683122209e-02
305 3051 7.755413e-03 8.679653e+01  4.306669849116640664e-02  4.309474151629284072e-02  4.313796892926648890e-02  4.324988333185764144e-02
306 3061 6.909428e-03 8.658348e+01  4.306669849116640664e-02  4.309432396806194693e-02  4.310989187674790779e-02  4.316982031689954591e-02
307 3071 6.703505e-03 8.226261e+01  4.306669849116640664e-02  4.308161079944031191e-02  4.310752613852193715e-02  4.315814681675417264e-02
308 3081 5.884807e-03 8.193895e+01  4.306669849116640664e-02  4.307921309579192115e-02  4.311182022664776514e-02  4.320056344226362588e-02
309 3091 5.520143e-03 8.148187e+01  4.306669849116640664e-02  4.306877760358741869e-02  4.310705602206585385e-02  4.318059806964176517e-02
310 3101 5.285674e-03 8.029331e+01  4.306669849116640664e-02  4.307610821840088255e-02  4.309879589416144852e-02  4.313935241097029832e-02
311 3111 5.134420e-03 7.909270e+01  4.306669849116640664e-02  4.307419579112603536e-02  4.308909062349305930e-02  4.316465477268600914e-02
312 3121 4.719016e-03 7.894531e+01  4.306525123650442599e-02  4.306525123650442599e-02  4.308485127939198911e-02  4.311812101777731665e-02
313 3131 4.662438e-03 7.889528e+01  4.305756196031644556e-02  4.305756196031644556e-02  4.308372502209366350e-02  4.309691120457605218e-02
314 3141 4.338502e-03 7.880076e+01  4.305461635498614853e-02  4.305461635498614853e-02  4.306513470210940331e-02  4.308258798989875182e-02
315 3151 4.070259e-03 7.853849e+01  4.305461635498614853e-02  4.305654930265100100e-02  4.307371957756307712e-02  4.311245594380195417e-02
316 3161 4.044218e-03 7.826123e+01  4.305461635498614853e-02  4.305468940115959181e-02  4.307030396574387798e-02  4.308141558483509492e-02
317 3171 4.078666e-03 7.731345e+01  4.305461635498614853e-02  4.305641081371026913e-02  4.307629172645106863e-02  4.310164151129681348e-02
318 3181 3.727787e-03 7.695445e+01  4.305461635498614853e-02  4.306038626273354236e-02  4.306535148409090796e-02  4.310005338311562184e-02
319 3191 3.267035e-03 7.754244e+01  4.305379081244416206e-02  4.305379081244416206e-02  4.306951559838153448e-02  4.310106535854781734e-02
320 3201 2.886989e-03 7.682849e+01  4.305379081244416206e-02  4.305386073747217990e-02  4.306135892174872692e-02  4.308001811074589626e-02
321 3211 2.620947e-03 7.681419e+01  4.305359076579816369e-02  4.305359076579816369e-02  4.306050901358743355e-02  4.307685863775292251e-02
322 3221 2.493446e-03 7.666821e+01  4.305359076579816369e-02  4.305412283804405105e-02  4.305852913892917189e-02  4.308982839569086565e-02
323 3231 2.438210e-03 7.613627e+01  4.305297797830015538e-02  4.305297797830015538e-02  4.306073720681782846e-02  4.307980450582649806e-02
324 3241 2.420565e-03 7.512237e+01  4.305297797830015538e-02  4.305387790665655967e-02  4.305472478931694769e-02  4.306852885918708435e-02
325 3251 2.423448e-03 7.408010e+01  4.305297797830015538e-02  4.305355884531634342e-02  4.305843894045836839e-02  4.306765003202390335e-02
326 3261 2.297311e-03 7.288980e+01  4.305242068783588644e-02  4.305242068783588644e-02  4.305932685248910208e-02  4.307103324122980165e-02
327 3271 2.295853e-03 7.192576e+01  4.305242068783588644e-02  4.305322415767732364e-02  4.305641912956095774e-02  4.306235394392032151e-02
328 3281 2.459237e-03 6.935184e+01  4.305177138410055948e-02  4.305177138410055948e-02  4.305569559720811429e-02  4.306248986058933831e-02
329 3291 2.433922e-03 6.876791e+01  4.305177138410055948e-02  4.305283746094031722e-02  4.305620850666777577e-02  4.306109948972375312e-02
330 3301 2.376046e-03 6.873012e+01  4.305177138410055948e-02  4.305210896997561237e-02  4.305301681077738918e-02  4.305908719505031901e-02
331 3311 2.258882e-03 6.872811e+01  4.305177138410055948e-02  4.305244347646083880e-02  4.305783773168514461e-02  4.306354670765635134e-02
332 3321 2.027400e-03 6.866934e+01  4.305177138410055948e-02  4.305383411249271569e-02  4.305947143822581175e-02  4.306725809332393601e-02
333 3331 1.861126e-03 6.852291e+01  4.305177138410055948e-02  4.305217083675504097e-02  4.305396371468601935e-02  4.306398521274892172e-02
334 3341 1.742318e-03 6.690397e+01  4.305177138410055948e-02  4.305270621852309854e-02  4.305461101986927941e-02  4.305732108979345302e-02
335 3351 1.582329e-03 6.491985e+01  4.305135160009501000e-02  4.305135160009501000e-02  4.305566730379570273e-02  4.306316860675806629e-02
336 3361 1.548269e-03 6.470958e+01  4.305135160009501000e-02  4.305277253632225354e-02  4.305455725614746459e-02  4.306183612861616550e-02
337 3371 1.397169e-03 6.475911e+01  4.305135160009501000e-02  4.305176149035660343e-02  4.305280606130400256e-02  4.305728050099364573e-02
338 3381 1.176586e-03 6.420098e+01  4.305126876140303455e-02  4.305126876140303455e-02  4.305318031526568501e-02  4.305725054458130197e-02
339 3391 1.108235e-03 6.349895e+01  4.305126876140303455e-02  4.305163885649559985e-02  4.305264854027818222e-02  4.305388868173781053e-02
340 3401 1.099235e-03 6.301634e+01  4.305126876140303455e-02  4.305193888365651395e-02  4.305237365857997323e-02  4.305339371826628903e-02
341 3411 1.085932e-03 6.295741e+01  4.305126876140303455e-02  4.305160008146927814e-02  4.305336545735594100e-02  4.305623060255449330e-02
342 3421 1.101915e-03 6.115477e+01  4.305126876140303455e-02  4.305174373158802970e-02  4.305346694951248110e-02  4.305617956320739736e-02
343 3431 1.216662e-03 6.141678e+01  4.305126876140303455e-02  4.305164588701687611e-02  4.305297418083275235e-02  4.305696377711250300e-02
344 3441 1.259970e-03 6.109743e+01  4.305126876140303455e-02  4.305195209497273551e-02  4.305300033501956170e-02  4.305531815270163820e-02
345 3451 1.171216e-03 6.070762e+01  4.305126876140303455e-02  4.305226403830472726e-02  4.305332108996047513e-02  4.305414609378978297e-02
346 3461 1.107173e-03 5.994444e+01  4.305126876140303455e-02  4.305197116630513077e-02  4.305256669079879361e-02  4.305411269538364505e-02
347 3471 1.072518e-03 5.968316e+01  4.305126876140303455e-02  4.305165998390312471e-02  4.305258813133534812e-02  4.305632221017504507e-02
348 3481 1.090884e-03 5.906004e+01  4.305126876140303455e-02  4.305140810606115920e-02  4.305226879744716850e-02  4.305606073677487045e-02
349 3491 1.180017e-03 5.839442e+01  4.305126876140303455e-02  4.305185237790236374e-02  4.305230670152637718e-02  4.305510619752324353e-02
350 3501 1.195239e-03 5.798479e+01  4.305126876140303455e-02  4.305160768718972047e-02  4.305396019088813392e-02  4.305837130504936577e-02
351 3511 1.145003e-03 5.620781e+01  4.305126876140303455e-02  4.305238858675778518e-02  4.305413020041275185e-02  4.305586578459237590e-02
352 3521 1.145287e-03 5.556924e+01  4.305126876140303455e-02  4.305176909272475511e-02  4.305289454508710867e-02  4.305545228133292324e-02
353 3531 1.045449e-03 5.530775e+01  4.305126876140303455e-02  4.305213695040419758e-02  4.305299662371718517e-02  4.305479791292046721e-02
354 3541 9.340697e-04 5.482083e+01  4.305126876140303455e-02  4.305177093991784110e-02  4.305256056273733256e-02  4.305655279641356498e-02
355 3551 9.421714e-04 5.340199e+01  4.305126876140303455e-02  4.305179492659514523e-02  4.305243341400866175e-02  4.305388079827948689e-02
356 3561 1.015491e-03 5.331487e+01  4.305126876140303455e-02  4.305145465061208793e-02  4.305266359249894370e-02  4.305457976217153676e-02
357 3571 9.099125e-04 5.273575e+01  4.305126876140303455e-02  4.305165721156418990e-02  4.305272019872845302e-02  4.305650920482588517e-02
358 3581 8.346297e-04 5.133160e+01  4.305126876140303455e-02  4.305178421182832144e-02  4.305213123178539686e-02  4.305314521982066961e-02
359 3591 7.780943e-04 5.105751e+01  4.305126876140303455e-02  4.305177137249449615e-02  4.305230183417285694e-02  4.305463004871466770e-02
360 3601 6.955769e-04 4.992548e+01  4.305126876140303455e-02  4.305168022718122711e-02  4.305249193054816459e-02  4.305395875964994346e-02
361 3611 6.821958e-04 5.010728e+01  4.305126876140303455e-02  4.305198605310867760e-02  4.305232580261159764e-02  4.305332583617735298e-02
362 3621 6.803237e-04 4.875422e+01  4.305126876140303455e-02  4.305178642584064214e-02  4.305253473397352426e-02  4.305406714344971186e-02
363 3631 6.523916e-04 4.820942e+01  4.305126876140303455e-02  4.305183571779731821e-02  4.305275430527438774e-02  4.305338839465810974e-02
364 3641 6.607590e-04 4.836365e+01  4.305126876140303455e-02  4.305172600759313989e-02  4.305206532829172761e-02  4.305344752324662821e-02
365 3651 7.155461e-04 4.777823e+01  4.305126876140303455e-02  4.305151195034312428e-02  4.305223586063514074e-02  4.305259831877559368e-02
366 3661 7.097437e-04 4.759815e+01  4.305126876140303455e-02  4.305145750285990086e-02  4.305183788159171188e-02  4.305276871486152929e-02
367 3671 6.868391e-04 4.693460e+01  4.305126876140303455e-02  4.305157684621450931e-02  4.305207090210735194e-02  4.305387170089618881e-02
368 3681 6.509693e-04 4.673131e+01  4.305126876140303455e-02  4.305142378276478887e-02  4.305206108001669030e-02  4.305318448357951799e-02
369 3691 6.234537e-04 4.719040e+01  4.305126876140303455e-02  4.305171695587346747e-02  4.305226184768704001e-02  4.305339929566537327e-02
370 3701 5.660261e-04 4.683194e+01  4.305126876140303455e-02  4.305160215622863551e-02  4.305220855993522472e-02  4.305380025857818288e-02
371 3711 5.079870e-04 4.675134e+01  4.305126876140303455e-02  4.305153490606571098e-02  4.305275483711752671e-02  4.305413072415569670e-02
372 3721 4.813454e-04 4.514141e+01  4.305126876140303455e-02  4.305154140495512372e-02  4.305194201211569316e-02  4.305236933186466775e-02
373 3731 4.901243e-04 4.359303e+01  4.305126876140303455e-02  4.305150126745736772e-02  4.305189275652361591e-02  4.305253712523798154e-02
374 3741 5.042993e-04 4.335315e+01  4.305126876140303455e-02  4.305155530548435139e-02  4.305216752529201357e-02  4.305291767301347439e-02
375 3751 4.757298e-04 4.344243e+01  4.305126876140303455e-02  4.305159733586373660e-02  4.305202935894759941e-02  4.305304011882833681e-02
376 3761 4.164027e-04 4.341475e+01  4.305126876140303455e-02  4.305142165446027708e-02  4.305180563709225250e-02  4.305298774917122595e-02
377 3771 3.859770e-04 4.365252e+01  4.305126876140303455e-02  4.305162031621630886e-02  4.305179258214880678e-02  4.305228788518409427e-02
378 3781 3.792560e-04 4.373990e+01  4.305126876140303455e-02  4.305162858222305600e-02  4.305199209790793596e-02  4.305303435224454994e-02
379 3791 3.635696e-04 4.390285e+01  4.305126876140303455e-02  4.305152842292583187e-02  4.305212628759226556e-02  4.305251008662003970e-02
380 3801 3.196219e-04 4.382648e+01  4.305126876140303455e-02  4.305156577002297591e-02  4.305208909735196154e-02  4.305241624819342028e-02
381 3811 3.106798e-04 4.386326e+01  4.305126876140303455e-02  4.305146912070409448e-02  4.305178154257761902e-02  4.305226523647329162e-02
382 3821 2.873486e-04 4.476743e+01  4.305126876140303455e-02  4.305151432696677910e-02  4.305213294604824659e-02  4.305236238411578459e-02
383 3831 2.821877e-04 4.466991e+01  4.305126876140303455e-02  4.305157303197663238e-02  4.305220156161342071e-02  4.305251874765561593e-02
384 3841 2.817558e-04 4.494600e+01  4.305126876140303455e-02  4.305169822336510355e-02  4.305212545071000763e-02  4.305237738818468163e-02
385 3851 2.977015e-04 4.506466e+01  4.305126876140303455e-02  4.305173299097338202e-02  4.305220924896525220e-02  4.305241782279872753e-02
386 3861 3.131335e-04 4.508846e+01  4.305126876140303455e-02  4.305167117307411723e-02  4.305193298889647968e-02  4.305240600863900063e-02
387 3871 3.372323e-04 4.591170e+01  4.305126876140303455e-02  4.305167915527816080e-02  4.305197547119378465e-02  4.305268947878205382e-02
388 3881 3.274933e-04 4.596177e+01  4.305126876140303455e-02  4.305154952326285117e-02  4.305209889095216319e-02  4.305289416839033767e-02
389 3891 3.072373e-04 4.650548e+01  4.305126876140303455e-02  4.305164893969049000e-02  4.305197457141080736e-02  4.305251617797122010e-02
390 3901 3.175256e-04 4.687957e+01  4.305126876140303455e-02  4.305165416113197752e-02  4.305214807357057860e-02  4.305240320554767214e-02
391 3911 3.315072e-04 4.676503e+01  4.305126876140303455e-02  4.305165768544618604e-02  4.305197251907787181e-02  4.305266087326625052e-02
392 3921 3.187903e-04 4.665601e+01  4.305126876140303455e-02  4.305160359443057499e-02  4.305216314972293290e-02  4.305233327677084054e-02
393 3931 3.110052e-04 4.644032e+01  4.305126876140303455e-02  4.305174655488890750e-02  4.305209368917858187e-02  4.305256208258809864e-02
394 3941 2.936669e-04 4.589124e+01  4.305126876140303455e-02  4.305176733156790281e-02  4.305228516738410227e-02  4.305267136830760039e-02
395 3951 2.684828e-04 4.640988e+01  4.305126876140303455e-02  4.305189669549726317e-02  4.305215178021352257e-02  4.305292596305185931e-02
396 3961 2.434415e-04 4.643208e+01  4.305126876140303455e-02  4.305158908905293985e-02  4.305201597999075425e-02  4.305264634493753684e-02
397 3971 2.419061e-04 4.692326e+01  4.305126876140303455e-02  4.305157713059964975e-02  4.305217888806364690e-02  4.305238776572456461e-02
398 3981 2.295226e-04 4.699253e+01  4.305126876140303455e-02  4.305164505020077359e-02  4.305210852531513033e-02  4.305234088889333538e-02
399 3991 2.183184e-04 4.664958e+01  4.305126876140303455e-02  4.305168193065463111e-02  4.305193041149460442e-02  4.305233444855109670e-02
400 4001 2.138543e-04 4.653890e+01  4.305126876140303455e-02  4.305161297811455068e-02  4.305214835464556133e-02  4.305287441890091882e-02
401 4011 2.178504e-04 4.562459e+01  4.305126876140303455e-02  4.305161209725166804e-02  4.305238564226934045e-02  4.305295066306110557e-02
402 4021 2.287016e-04 4.638444e+01  4.305126876140303455e-02  4.305148675169091083e-02  4.305206282705173471e-02  4.305257503203256675e-02
403 4031 2.592846e-04 4.508699e+01  4.305126876140303455e-02  4.305151457514054536e-02  4.305205979444533954e-02  4.305234957240625798e-02
404 4041 2.867548e-04 4.550840e+01  4.305126876140303455e-02  4.305147643854651679e-02  4.305183209813318035e-02  4.305248806217826241e-02
405 4051 2.579919e-04 4.593823e+01  4.305126876140303455e-02  4.305150164832546866e-02  4.305197548801019403e-02  4.305227505729320586e-02
406 4061 2.325747e-04 4.543431e+01  4.305126876140303455e-02  4.305157436789617403e-02  4.305186568068543329e-02  4.305223675555929636e-02
407 4071 2.229326e-04 4.401135e+01  4.305126876140303455e-02  4.305161812153873030e-02  4.305197518772208715e-02  4.305247625229462194e-02
408 4081 2.301644e-04 4.222194e+01  4.305126876140303455e-02  4.305139676515223196e-02  4.305202868850908915e-02  4.305221933472032358e-02
409 4091 2.158079e-04 4.157450e+01  4.305126876140303455e-02  4.305146798474793202e-02  4.305172092938891470e-02  4.305217667358907790e-02
410 4101 1.996701e-04 4.128977e+01  4.305126876140303455e-02  4.305158315424466309e-02  4.305182136777904733e-02  4.305229256345107641e-02
411 4111 1.882594e-04 4.104051e+01  4.305126876140303455e-02  4.305143274195204900e-02  4.305182587775502334e-02  4.305220719501891280e-02
412 4121 1.843922e-04 4.025442e+01  4.305126876140303455e-02  4.305154553977505461e-02  4.305182292191775395e-02  4.305226713710107872e-02
413 4131 1.854172e-04 3.994421e+01  4.305126876140303455e-02  4.305151175174666556e-02  4.305172142385785272e-02  4.305190515734919066e-02
414 4141 1.820458e-04 4.148321e+01  4.305126876140303455e-02  4.305164354506950397e-02  4.305194664193386089e-02  4.305243645133483704e-02
415 4151 1.794741e-04 4.004229e+01  4.305126876140303455e-02  4.305155335926552640e-02  4.305189596604885177e-02  4.305287765999248756e-02
416 4161 1.903906e-04 3.970108e+01  4.305126876140303455e-02  4.305155921216458764e-02  4.305182524746929695e-02  4.305215159263026115e-02
417 4171 1.900308e-04 3.883233e+01  4.305126876140303455e-02  4.305156556284413238e-02  4.305191323782014273e-02  4.305217030106778253e-02
418 4181 1.875568e-04 3.931081e+01  4.305126876140303455e-02  4.305168633220152891e-02  4.305218756486770687e-02  4.305338793858575624e-02
419 4191 1.844278e-04 3.944312e+01  4.305126876140303455e-02  4.305160694092036860e-02  4.305186347958046139e-02  4.305213016370883911e-02
420 4201 1.979681e-04 3.875007e+01  4.305126876140303455e-02  4.305144175022516256e-02  4.305181171602091156e-02  4.305207752036285113e-02
421 4211 1.894406e-04 3.873520e+01  4.305126876140303455e-02  4.305151191100813762e-02  4.305197179890228598e-02  4.305225611459011226e-02
422 4221 1.735341e-04 3.831876e+01  4.305126876140303455e-02  4.305157065082409334e-02  4.305188372915476347e-02  4.305218433091388686e-02
423 4231 1.749707e-04 3.686486e+01  4.305126876140303455e-02  4.305170520107995391e-02  4.305199984911656230e-02  4.305225980625018711e-02
424 4241 1.792718e-04 3.639939e+01  4.305126876140303455e-02  4.305172447939960290e-02  4.305196716539637369e-02  4.305219544852127711e-02
425 4251 1.889271e-04 3.688301e+01  4.305126876140303455e-02  4.305160262280985362e-02  4.305184333397616553e-02  4.305241324140715586e-02
426 4261 1.990542e-04 3.816489e+01  4.305126876140303455e-02  4.305160103328346810e-02  4.305204637873943918e-02  4.305250491553192643e-02
427 4271 1.968726e-04 3.875130e+01  4.305126876140303455e-02  4.305176118957264320e-02  4.305211880884356190e-02  4.305249752577292033e-02
428 4281 1.782944e-04 3.915816e+01  4.305126876140303455e-02  4.305162292955677650e-02  4.305193966873963052e-02  4.305240183539812970e-02
429 4291 1.640822e-04 3.972058e+01  4.305126876140303455e-02  4.305155804003844150e-02  4.305194710524237744e-02  4.305207822776280224e-02
430 4301 1.527955e-04 3.966329e+01  4.305126876140303455e-02  4.305149433915506779e-02  4.305181109000457557e-02  4.305223848410701798e-02
431 4311 1.448622e-04 3.952401e+01  4.305126876140303455e-02  4.305154996113449289e-02  4.305194704841280862e-02  4.305210004066443996e-02
432 4321 1.408621e-04 3.945236e+01  4.305126876140303455e-02  4.305147498115242249e-02  4.305191403218215640e-02  4.305210124370972835e-02
433 4331 1.506658e-04 3.918278e+01  4.305126876140303455e-02  4.305148479307058934e-02  4.305190663940808293e-02  4.305221095558982303e-02
434 4341 1.564792e-04 3.887317e+01  4.305126876140303455e-02  4.305155841934067695e-02  4.305206774865687203e-02  4.305224124821190740e-02
435 4351 1.580682e-04 3.908968e+01  4.305126876140303455e-02  4.305149692123398653e-02  4.305186856454837341e-02  4.305214381548526370e-02
436 4361 1.709999e-04 3.940012e+01  4.305126876140303455e-02  4.305151223405546956e-02  4.305184839058839863e-02  4.305222717858097486e-02
437 4371 1.640075e-04 3.954348e+01  4.305126876140303455e-02  4.305146531180188696e-02  4.305169107513516502e-02  4.305204591855012891e-02
438 4381 1.531263e-04 3.913058e+01  4.305126876140303455e-02  4.305146633098948933e-02  4.305181903918528508e-02  4.305220261971413886e-02
439 4391 1.601245e-04 3.889478e+01  4.305126876140303455e-02  4.305156441005732193e-02  4.305194244888368993e-02  4.305218502322748220e-02
440 4401 1.664086e-04 3.928271e+01  4.305126876140303455e-02  4.305150944869329255e-02  4.305179719780467124e-02  4.305229309104581514e-02
441 4411 1.606173e-04 4.021471e+01  4.305126876140303455e-02  4.305154726768943563e-02  4.305178230412235602e-02  4.305208380040343591e-02
442 4421 1.608326e-04 4.034976e+01  4.305126876140303455e-02  4.305151419408922986e-02  4.305177317315442287e-02  4.305207149753076390e-02
443 4431 1.697482e-04 3.921378e+01  4.305126876140303455e-02  4.305179676878475442e-02  4.305196253400359052e-02  4.305218253893722952e-02
444 4441 1.578733e-04 4.061537e+01  4.305126876140303455e-02  4.305152411344779356e-02  4.305196516402849671e-02  4.305222809776889509e-02
445 4451 1.554538e-04 4.038676e+01  4.305126876140303455e-02  4.305151433511783532e-02  4.305204459985656484e-02  4.305227579138401484e-02
446 4461 1.532346e-04 4.086940e+01  4.305126876140303455e-02  4.305158763305391018e-02  4.305198424740253049e-02  4.305225712570446422e-02
447 4471 1.511511e-04 4.191366e+01  4.305126876140303455e-02  4.305153928608166508e-02  4.305186950862503747e-02  4.305225128138808616e-02
448 4481 1.442067e-04 4.123294e+01  4.305126876140303455e-02  4.305152976577366480e-02  4.305199958739921312e-02  4.305221448740309542e-02
449 4491 1.325671e-04 4.031398e+01  4.305126876140303455e-02  4.305156811265715283e-02  4.305191341707786251e-02  4.305225168782416539e-02
450 4501 1.209160e-04 3.910750e+01  4.305126876140303455e-02  4.305149598807765654e-02  4.305171251287615714e-02  4.305233841994397098e-02
451 4511 1.117827e-04 3.832569e+01  4.305126876140303455e-02  4.305153240744112597e-02  4.305180775554839218e-02  4.305222980717185455e-02
452 4521 1.054879e-04 3.894120e+01  4.305126876140303455e-02  4.305151166580565431e-02  4.305160288698796356e-02  4.305199576111982951e-02
453 4531 9.956800e-05 3.895843e+01  4.305126876140303455e-02  4.305147948965269006e-02  4.305174425221584139e-02  4.305217894129714784e-02
454 4541 9.243737e-05 3.897474e+01  4.305126876140303455e-02  4.305154070077760187e-02  4.305171202665540597e-02  4.305225038006123273e-02
455 4551 9.510178e-05 3.993305e+01  4.305126876140303455e-02  4.305151122753699683e-02  4.305198656449307770e-02  4.305223029038969529e-02
456 4561 9.564348e-05 4.032326e+01  4.305126876140303455e-02  4.305151758699654607e-02  4.305177341261021140e-02  4.305224781479838336e-02
457 4571 9.188308e-05 4.041242e+01  4.305126876140303455e-02  4.305146871477559534e-02  4.305171093030359802e-02  4.305218197784685397e-02
458 4581 8.949357e-05 4.013534e+01  4.305126876140303455e-02  4.305147039429121220e-02  4.305157901206494581e-02  4.305217126895987539e-02
459 4591 9.135296e-05 4.173816e+01  4.305126876140303455e-02  4.305153387465384535e-02  4.305189691801740437e-02  4.305222860766586002e-02
460 4601 9.066199e-05 4.169776e+01  4.305126876140303455e-02  4.305146006237638157e-02  4.305168629028971461e-02  4.305220237214954504e-02
461 4611 9.887873e-05 4.116207e+01  4.305126876140303455e-02  4.305147902028447909e-02  4.305172573968744226e-02  4.305221990825093548e-02
462 4621 1.053062e-04 4.114684e+01  4.305126876140303455e-02  4.305148557471277088e-02  4.305195409545805457e-02  4.305225915373218221e-02
463 4631 1.114652e-04 4.095587e+01  4.305126876140303455e-02  4.305152664872499702e-02  4.305202290414444910e-02  4.305229473442482441e-02
464 4641 1.057578e-04 4.182910e+01  4.305126876140303455e-02  4.305148714433795765e-02  4.305189313655295724e-02  4.305220823038696798e-02
465 4651 1.080269e-04 4.182418e+01  4.305126876140303455e-02  4.305147202614735547e-02  4.305177736280993428e-02  4.305221824862407592e-02
466 4661 1.085354e-04 4.112695e+01  4.305126876140303455e-02  4.305147532860302551e-02  4.305188000024557510e-02  4.305222822354042717e-02
467 4671 9.987589e-05 4.112355e+01  4.305126876140303455e-02  4.305151843786436672e-02  4.305163829126859576e-02  4.305204208376783165e-02
468 4681 9.643131e-05 4.088667e+01  4.305126876140303455e-02  4.305150697041076890e-02  4.305184669271746450e-02  4.305223525019743341e-02
469 4691 8.934255e-05 4.091227e+01  4.305126876140303455e-02  4.305147907313407185e-02  4.305160200407698312e-02  4.305216390754106059e-02
470 4701 8.000295e-05 4.104482e+01  4.305126876140303455e-02  4.305158617208194177e-02  4.305216724225720965e-02  4.305224429183905632e-02
471 4711 7.840380e-05 3.982066e+01  4.305126876140303455e-02  4.305148146050077895e-02  4.305166025370169708e-02  4.305219241138533853e-02
472 4721 7.561520e-05 3.919614e+01  4.305126876140303455e-02  4.305147997816250599e-02  4.305159726032290607e-02  4.305219878714364179e-02
473 4731 8.036362e-05 3.978155e+01  4.305126876140303455e-02  4.305145550026553275e-02  4.305206592627078277e-02  4.305223620793659917e-02
474 4741 8.860657e-05 3.732459e+01  4.305126876140303455e-02  4.305149970457512743e-02  4.305188044977587003e-02  4.305221455320957374e-02
475 4751 1.008484e-04 3.588524e+01  4.305126876140303455e-02  4.305152315978202915e-02  4.305159553045927179e-02  4.305225034526402594e-02
476 4761 9.999603e-05 3.558663e+01  4.305126876140303455e-02  4.305154354977233644e-02  4.305163976354781791e-02  4.305224926185367840e-02
477 4771 9.866637e-05 3.555219e+01  4.305126876140303455e-02  4.305148708034888666e-02  4.305168390871541573e-02  4.305215943949666085e-02
478 4781 9.068005e-05 3.566879e+01  4.305126876140303455e-02  4.305149471473766754e-02  4.305163265457144506e-02  4.305220821201043852e-02
479 4791 8.732473e-05 3.550601e+01  4.305126876140303455e-02  4.305148178524813296e-02  4.305153348105648231e-02  4.305221321223959285e-02
480 4801 8.298424e-05 3.518676e+01  4.305126876140303455e-02  4.305148272404931559e-02  4.305154010389145719e-02  4.305219202799893952e-02
481 4811 8.308874e-05 3.541616e+01  4.305126876140303455e-02  4.305146329419854562e-02  4.305157952459953696e-02  4.305225012104377247e-02
482 4821 7.783349e-05 3.547645e+01  4.305126876140303455e-02  4.305148013041638910e-02  4.305159718730137280e-02  4.305212926948105007e-02
483 4831 7.684892e-05 3.750664e+01  4.305126876140303455e-02  4.305149934529899081e-02  4.305154743176399512e-02  4.305218559690780072e-02
